Date,Open,High,Low,Close,Volume
6/4/2015 18:10:00,0.14,0.14,0.14,0.14,1092334
6/5/2015 18:10:00,0.14,0.14,0.14,0.14,1526330
6/8/2015 18:10:00,0.14,0.14,0.14,0.14,814971
6/9/2015 18:10:00,0.14,0.14,0.14,0.14,287729
6/10/2015 18:10:00,0.14,0.14,0.14,0.14,1898965
6/11/2015 18:10:00,0.14,0.14,0.14,0.14,2916946
6/12/2015 18:10:00,0.14,0.14,0.14,0.14,268642
6/15/2015 18:10:00,0.14,0.14,0.14,0.14,432074
6/16/2015 18:10:00,0.14,0.14,0.14,0.14,1847341
6/17/2015 18:10:00,0.14,0.14,0.14,0.14,908584
6/18/2015 18:10:00,0.14,0.14,0.14,0.14,1411445
6/19/2015 18:10:00,0.14,0.14,0.14,0.14,1292890
6/22/2015 18:10:00,0.14,0.14,0.14,0.14,696913
6/23/2015 18:10:00,0.14,0.14,0.14,0.14,788156
6/24/2015 18:10:00,0.14,0.14,0.14,0.14,796717
6/25/2015 18:10:00,0.14,0.14,0.14,0.14,363520
6/26/2015 18:10:00,0.14,0.14,0.14,0.14,3596585
6/29/2015 18:10:00,0.14,0.14,0.14,0.14,1384774
6/30/2015 18:10:00,0.14,0.14,0.14,0.14,1530939
7/1/2015 18:10:00,0.14,0.14,0.14,0.14,309797
7/2/2015 18:10:00,0.14,0.14,0.14,0.14,913157
7/3/2015 18:10:00,0.14,0.14,0.14,0.14,286476
7/6/2015 18:10:00,0.14,0.14,0.14,0.14,1622920
7/7/2015 18:10:00,0.14,0.14,0.14,0.14,665466
7/8/2015 18:10:00,0.14,0.14,0.14,0.14,2916587
7/9/2015 18:10:00,0.14,0.14,0.14,0.14,248346
7/10/2015 18:10:00,0.14,0.14,0.14,0.14,959456
7/13/2015 18:10:00,0.14,0.14,0.14,0.14,550052
7/14/2015 18:10:00,0.14,0.14,0.14,0.14,3193545
7/15/2015 18:10:00,0.14,0.14,0.14,0.14,193054
7/16/2015 18:10:00,0.14,0.14,0.14,0.14,2660345
7/20/2015 18:10:00,0.14,0.14,0.14,0.14,703815
7/21/2015 18:10:00,0.14,0.14,0.14,0.14,835162
7/22/2015 18:10:00,0.14,0.14,0.14,0.14,467784
7/23/2015 18:10:00,0.14,0.14,0.14,0.14,1728951
7/24/2015 18:10:00,0.14,0.14,0.14,0.14,235136
7/27/2015 18:10:00,0.14,0.14,0.14,0.14,1692188
7/28/2015 18:10:00,0.14,0.14,0.14,0.14,161063
7/29/2015 18:10:00,0.14,0.14,0.14,0.14,222324
7/30/2015 18:10:00,0.14,0.14,0.14,0.14,448986
7/31/2015 18:10:00,0.14,0.14,0.14,0.14,1654654
8/3/2015 18:10:00,0.14,0.14,0.14,0.14,105160
8/4/2015 18:10:00,0.14,0.14,0.14,0.14,668864
8/5/2015 18:10:00,0.14,0.14,0.14,0.14,244554
8/6/2015 18:10:00,0.14,0.14,0.13,0.13,451369
8/7/2015 18:10:00,0.13,0.13,0.13,0.13,273676
8/10/2015 18:10:00,0.12,0.12,0.11,0.11,2188358
8/11/2015 18:10:00,0.11,0.13,0.11,0.13,3622746
8/12/2015 18:10:00,0.13,0.14,0.12,0.14,5664393
8/13/2015 18:10:00,0.14,0.14,0.13,0.13,1595316
8/14/2015 18:10:00,0.13,0.14,0.13,0.13,674497
8/17/2015 18:10:00,0.13,0.14,0.13,0.13,1323596
8/18/2015 18:10:00,0.13,0.13,0.13,0.13,358826
8/19/2015 18:10:00,0.12,0.13,0.12,0.13,553139
8/20/2015 18:10:00,0.12,0.13,0.12,0.13,1037344
8/21/2015 18:10:00,0.13,0.13,0.13,0.13,262210
8/24/2015 18:10:00,0.13,0.14,0.13,0.13,1008280
8/25/2015 18:10:00,0.13,0.14,0.13,0.14,531444
8/26/2015 18:10:00,0.14,0.14,0.13,0.13,466479
8/27/2015 18:10:00,0.14,0.14,0.14,0.14,291982
8/28/2015 18:10:00,0.13,0.13,0.13,0.13,158109
8/31/2015 18:10:00,0.13,0.13,0.13,0.13,137839
9/1/2015 18:10:00,0.13,0.13,0.13,0.13,400945
9/2/2015 18:10:00,0.13,0.13,0.13,0.13,79124
9/3/2015 18:10:00,0.13,0.13,0.13,0.13,238503
9/4/2015 18:10:00,0.13,0.13,0.13,0.13,58041
9/7/2015 18:10:00,0.13,0.13,0.13,0.13,45841
9/8/2015 18:10:00,0.13,0.14,0.13,0.13,158239
9/9/2015 18:10:00,0.13,0.13,0.13,0.13,49305
9/10/2015 18:10:00,0.13,0.13,0.13,0.13,25473
9/11/2015 18:10:00,0.13,0.13,0.13,0.13,22553
9/14/2015 18:10:00,0.13,0.13,0.13,0.13,40355
9/15/2015 18:10:00,0.13,0.13,0.13,0.13,81023
9/16/2015 18:10:00,0.13,0.13,0.13,0.13,62058
9/17/2015 18:10:00,0.13,0.13,0.13,0.13,76781
9/18/2015 18:10:00,0.13,0.13,0.13,0.13,11443
9/21/2015 18:10:00,0.13,0.13,0.13,0.13,51354
9/22/2015 18:10:00,0.13,0.13,0.13,0.13,29274
9/23/2015 18:10:00,0.13,0.13,0.13,0.13,9602
9/28/2015 18:10:00,0.13,0.13,0.13,0.13,55741
9/29/2015 18:10:00,0.13,0.13,0.13,0.13,58853
9/30/2015 18:10:00,0.13,0.13,0.13,0.13,15783
10/1/2015 18:10:00,0.13,0.13,0.12,0.13,60513
10/2/2015 18:10:00,0.13,0.13,0.13,0.13,11813
10/5/2015 18:10:00,0.13,0.13,0.13,0.13,30714
10/6/2015 18:10:00,0.13,0.13,0.13,0.13,287634
10/7/2015 18:10:00,0.13,0.13,0.13,0.13,389555
10/8/2015 18:10:00,0.13,0.13,0.13,0.13,193618
10/9/2015 18:10:00,0.13,0.13,0.12,0.13,411771
10/12/2015 18:10:00,0.13,0.13,0.13,0.13,187969
10/13/2015 18:10:00,0.12,0.12,0.12,0.12,171458
10/14/2015 18:10:00,0.12,0.12,0.12,0.12,4773661
10/15/2015 18:10:00,0.12,0.12,0.12,0.12,915124
10/16/2015 18:10:00,0.12,0.12,0.12,0.12,1210872
10/19/2015 18:10:00,0.12,0.12,0.12,0.12,2147970
10/20/2015 18:10:00,0.12,0.12,0.12,0.12,2423656
10/21/2015 18:10:00,0.12,0.12,0.12,0.12,279390
10/22/2015 18:10:00,0.12,0.12,0.12,0.12,276477
10/23/2015 18:10:00,0.12,0.12,0.12,0.12,130682
10/26/2015 18:10:00,0.12,0.12,0.12,0.12,144876
10/27/2015 18:10:00,0.12,0.12,0.12,0.12,158302
10/28/2015 18:10:00,0.12,0.12,0.11,0.11,114810
10/30/2015 18:10:00,0.11,0.12,0.11,0.11,215402
11/2/2015 18:10:00,0.12,0.12,0.12,0.12,172636
11/3/2015 18:10:00,0.12,0.12,0.12,0.12,154892
11/4/2015 18:10:00,0.12,0.13,0.12,0.13,2287118
11/5/2015 18:10:00,0.13,0.13,0.12,0.12,326291
11/6/2015 18:10:00,0.13,0.13,0.12,0.13,366144
11/9/2015 18:10:00,0.12,0.13,0.12,0.13,1254035
11/10/2015 18:10:00,0.13,0.13,0.12,0.13,268588
11/11/2015 18:10:00,0.13,0.13,0.12,0.12,266606
11/12/2015 18:10:00,0.13,0.13,0.12,0.13,232341
11/13/2015 18:10:00,0.13,0.13,0.12,0.12,183475
11/16/2015 18:10:00,0.12,0.12,0.12,0.12,353017
11/17/2015 18:10:00,0.12,0.12,0.12,0.12,123270
11/18/2015 18:10:00,0.12,0.12,0.12,0.12,157945
11/19/2015 18:10:00,0.12,0.12,0.12,0.12,85333
11/20/2015 18:10:00,0.12,0.12,0.12,0.12,35406
11/23/2015 18:10:00,0.12,0.12,0.12,0.12,73418
11/24/2015 18:10:00,0.11,0.12,0.11,0.11,269274
11/25/2015 18:10:00,0.12,0.12,0.12,0.12,125142
11/26/2015 18:10:00,0.12,0.12,0.12,0.12,152851
11/27/2015 18:10:00,0.12,0.12,0.12,0.12,126544
11/30/2015 18:10:00,0.12,0.12,0.11,0.12,87277
12/1/2015 18:10:00,0.12,0.12,0.12,0.12,190057
12/2/2015 18:10:00,0.12,0.12,0.12,0.12,107554
12/3/2015 18:10:00,0.12,0.12,0.12,0.12,66440
12/4/2015 18:10:00,0.12,0.12,0.11,0.11,165004
12/7/2015 18:10:00,0.11,0.12,0.11,0.11,146551
12/8/2015 18:10:00,0.11,0.11,0.11,0.11,200067
12/9/2015 18:10:00,0.11,0.11,0.11,0.11,153156
12/10/2015 18:10:00,0.11,0.11,0.11,0.11,158220
12/11/2015 18:10:00,0.11,0.11,0.1,0.1,160508
12/14/2015 18:10:00,0.11,0.11,0.1,0.1,118026
12/15/2015 18:10:00,0.1,0.11,0.1,0.11,389023
12/16/2015 18:10:00,0.1,0.11,0.1,0.1,239430
12/17/2015 18:10:00,0.1,0.11,0.1,0.11,500737
12/18/2015 18:10:00,0.11,0.11,0.1,0.11,264590
12/21/2015 18:10:00,0.11,0.11,0.11,0.11,82525
12/22/2015 18:10:00,0.11,0.11,0.1,0.11,95151
12/23/2015 18:10:00,0.11,0.11,0.11,0.11,236987
12/24/2015 18:10:00,0.11,0.11,0.11,0.11,1570509
12/25/2015 18:10:00,0.11,0.11,0.11,0.11,422986
12/28/2015 18:10:00,0.11,0.11,0.11,0.11,126868
12/29/2015 18:10:00,0.11,0.12,0.11,0.11,578966
12/30/2015 18:10:00,0.11,0.12,0.11,0.12,815994
12/31/2015 18:10:00,0.12,0.12,0.12,0.12,446811
1/4/2016 18:10:00,0.12,0.12,0.11,0.12,204729
1/5/2016 18:10:00,0.12,0.12,0.11,0.12,482641
1/6/2016 18:10:00,0.12,0.12,0.11,0.11,186704
1/7/2016 18:10:00,0.11,0.11,0.11,0.11,120073
1/8/2016 18:10:00,0.11,0.12,0.11,0.11,71692
1/11/2016 18:10:00,0.11,0.12,0.11,0.12,122832
1/12/2016 18:10:00,0.12,0.12,0.11,0.12,73667
1/13/2016 18:10:00,0.12,0.12,0.12,0.12,106028
1/14/2016 18:10:00,0.11,0.12,0.11,0.11,70371
1/15/2016 18:10:00,0.11,0.12,0.11,0.11,94729
1/18/2016 18:10:00,0.11,0.11,0.11,0.11,119984
1/19/2016 18:10:00,0.11,0.12,0.11,0.11,202873
1/20/2016 18:10:00,0.11,0.11,0.1,0.11,153206
1/21/2016 18:10:00,0.11,0.11,0.11,0.11,245896
1/25/2016 18:10:00,0.11,0.12,0.11,0.12,253149
1/26/2016 18:10:00,0.11,0.12,0.11,0.12,81831
1/27/2016 18:10:00,0.12,0.12,0.11,0.11,179221
1/28/2016 18:10:00,0.11,0.12,0.11,0.12,112303
1/29/2016 18:10:00,0.12,0.12,0.11,0.12,232440
2/1/2016 18:10:00,0.11,0.12,0.11,0.11,55453
2/2/2016 18:10:00,0.11,0.12,0.11,0.11,121734
2/3/2016 18:10:00,0.11,0.11,0.11,0.11,48840
2/4/2016 18:10:00,0.12,0.12,0.11,0.11,229504
2/5/2016 18:10:00,0.11,0.12,0.11,0.12,1206459
2/8/2016 18:10:00,0.11,0.12,0.11,0.11,409586
2/9/2016 18:10:00,0.11,0.11,0.11,0.11,170055
2/10/2016 18:10:00,0.11,0.11,0.11,0.11,142110
2/11/2016 18:10:00,0.11,0.11,0.11,0.11,89853
2/12/2016 18:10:00,0.11,0.11,0.11,0.11,46765
2/15/2016 18:10:00,0.11,0.12,0.11,0.11,142499
2/16/2016 18:10:00,0.11,0.12,0.11,0.11,168132
2/17/2016 18:10:00,0.11,0.11,0.11,0.11,129537
2/18/2016 18:10:00,0.11,0.11,0.11,0.11,482464
2/19/2016 18:10:00,0.11,0.11,0.11,0.11,107487
2/22/2016 18:10:00,0.11,0.11,0.11,0.11,362093
2/23/2016 18:10:00,0.11,0.12,0.11,0.11,489489
2/24/2016 18:10:00,0.11,0.11,0.11,0.11,153876
2/25/2016 18:10:00,0.11,0.11,0.11,0.11,198340
2/26/2016 18:10:00,0.11,0.11,0.11,0.11,86871
2/29/2016 18:10:00,0.11,0.12,0.11,0.12,386225
3/1/2016 18:10:00,0.12,0.12,0.11,0.12,1187273
3/2/2016 18:10:00,0.12,0.12,0.12,0.12,404157
3/3/2016 18:10:00,0.12,0.12,0.12,0.12,179382
3/4/2016 18:10:00,0.12,0.12,0.12,0.12,203338
3/7/2016 18:10:00,0.12,0.12,0.12,0.12,198925
3/8/2016 18:10:00,0.12,0.12,0.11,0.12,104563
3/9/2016 18:10:00,0.12,0.12,0.12,0.12,600020
3/10/2016 18:10:00,0.12,0.12,0.12,0.12,261755
3/11/2016 18:10:00,0.12,0.12,0.12,0.12,146594
3/14/2016 18:10:00,0.12,0.12,0.12,0.12,231493
3/15/2016 18:10:00,0.12,0.12,0.12,0.12,145310
3/16/2016 18:10:00,0.12,0.12,0.12,0.12,50998
3/17/2016 18:10:00,0.12,0.12,0.12,0.12,126713
3/18/2016 18:10:00,0.12,0.12,0.12,0.12,411292
3/21/2016 18:10:00,0.12,0.13,0.12,0.13,296724
3/22/2016 18:10:00,0.13,0.13,0.12,0.12,263729
3/23/2016 18:10:00,0.12,0.13,0.12,0.12,340243
3/24/2016 18:10:00,0.12,0.13,0.12,0.13,310756
3/25/2016 18:10:00,0.13,0.13,0.13,0.13,305721
3/28/2016 18:10:00,0.13,0.13,0.13,0.13,120746
3/29/2016 18:10:00,0.13,0.13,0.13,0.13,237261
3/30/2016 18:10:00,0.13,0.14,0.13,0.13,964281
3/31/2016 18:10:00,0.13,0.14,0.13,0.14,464697
4/1/2016 18:10:00,0.14,0.14,0.14,0.14,1051104
4/4/2016 18:10:00,0.14,0.14,0.14,0.14,391949
4/5/2016 18:10:00,0.14,0.14,0.14,0.14,89658
4/6/2016 18:10:00,0.14,0.14,0.14,0.14,123017
4/7/2016 18:10:00,0.14,0.14,0.14,0.14,343893
4/8/2016 18:10:00,0.14,0.14,0.14,0.14,336918
4/11/2016 18:10:00,0.14,0.14,0.14,0.14,192896
4/12/2016 18:10:00,0.14,0.14,0.14,0.14,81857
4/13/2016 18:10:00,0.14,0.14,0.14,0.14,293631
4/14/2016 18:10:00,0.14,0.14,0.14,0.14,373767
4/15/2016 18:10:00,0.14,0.15,0.14,0.14,285831
4/18/2016 18:10:00,0.15,0.15,0.14,0.15,185282
4/19/2016 18:10:00,0.15,0.15,0.14,0.15,177322
4/20/2016 18:10:00,0.15,0.15,0.14,0.15,66263
4/21/2016 18:10:00,0.15,0.15,0.14,0.14,180605
4/22/2016 18:10:00,0.15,0.15,0.14,0.15,152836
4/25/2016 18:10:00,0.15,0.15,0.15,0.15,160862
4/26/2016 18:10:00,0.15,0.15,0.15,0.15,198560
4/27/2016 18:10:00,0.15,0.15,0.15,0.15,52818
4/28/2016 18:10:00,0.15,0.15,0.14,0.15,353074
4/29/2016 18:10:00,0.15,0.15,0.14,0.15,145057
5/2/2016 18:10:00,0.15,0.15,0.14,0.15,71213
5/3/2016 18:10:00,0.15,0.15,0.14,0.14,139591
5/4/2016 18:10:00,0.14,0.14,0.14,0.14,152833
5/5/2016 18:10:00,0.14,0.15,0.13,0.14,807757
5/6/2016 18:10:00,0.15,0.15,0.13,0.14,253846
5/9/2016 18:10:00,0.14,0.15,0.14,0.15,500125
5/10/2016 18:10:00,0.15,0.16,0.15,0.16,606253
5/11/2016 18:10:00,0.16,0.16,0.15,0.15,228993
5/12/2016 18:10:00,0.15,0.15,0.15,0.15,167505
5/13/2016 18:10:00,0.15,0.15,0.15,0.15,162742
5/16/2016 18:10:00,0.15,0.16,0.15,0.15,251948
5/17/2016 18:10:00,0.15,0.16,0.15,0.15,227790
5/18/2016 18:10:00,0.15,0.16,0.15,0.16,195433
5/20/2016 18:10:00,0.16,0.16,0.15,0.16,117454
5/23/2016 18:10:00,0.16,0.16,0.15,0.15,74104
5/24/2016 18:10:00,0.15,0.16,0.15,0.16,124028
5/25/2016 18:10:00,0.16,0.16,0.16,0.16,262258
5/26/2016 18:10:00,0.16,0.19,0.16,0.18,1905218
5/27/2016 18:10:00,0.18,0.21,0.18,0.19,4091657
5/30/2016 18:10:00,0.2,0.2,0.18,0.18,1261509
5/31/2016 18:10:00,0.18,0.19,0.18,0.18,1506372
6/1/2016 18:10:00,0.18,0.19,0.18,0.18,758932
6/2/2016 18:10:00,0.18,0.19,0.18,0.19,2174463
6/3/2016 18:10:00,0.19,0.21,0.19,0.21,3701850
6/6/2016 18:10:00,0.21,0.22,0.2,0.21,3146827
6/7/2016 18:10:00,0.21,0.22,0.2,0.21,3898915
6/8/2016 18:10:00,0.21,0.21,0.2,0.2,1566611
6/9/2016 18:10:00,0.21,0.23,0.2,0.21,4173881
6/10/2016 18:10:00,0.21,0.22,0.21,0.22,2224064
6/13/2016 18:10:00,0.22,0.22,0.22,0.22,1158040
6/14/2016 18:10:00,0.22,0.22,0.22,0.22,903975
6/15/2016 18:10:00,0.22,0.22,0.2,0.21,1340038
6/16/2016 18:10:00,0.21,0.21,0.2,0.2,1105476
6/17/2016 18:10:00,0.21,0.21,0.2,0.21,1125001
6/20/2016 18:10:00,0.21,0.22,0.2,0.22,1331277
6/21/2016 18:10:00,0.22,0.22,0.21,0.21,766195
6/22/2016 18:10:00,0.21,0.22,0.21,0.21,653487
6/23/2016 18:10:00,0.21,0.21,0.2,0.2,512079
6/24/2016 18:10:00,0.2,0.21,0.19,0.2,458048
6/27/2016 18:10:00,0.2,0.21,0.2,0.2,256434
6/28/2016 18:10:00,0.21,0.21,0.2,0.2,176136
6/29/2016 18:10:00,0.2,0.21,0.2,0.2,439615
6/30/2016 18:10:00,0.2,0.21,0.2,0.2,176253
7/1/2016 18:10:00,0.2,0.22,0.2,0.21,2120694
7/4/2016 18:10:00,0.22,0.23,0.22,0.22,979829
7/8/2016 18:10:00,0.22,0.22,0.22,0.22,834907
7/11/2016 18:10:00,0.22,0.23,0.22,0.22,596438
7/12/2016 18:10:00,0.22,0.23,0.22,0.22,396180
7/13/2016 18:10:00,0.22,0.22,0.22,0.22,491547
7/14/2016 18:10:00,0.22,0.23,0.22,0.23,498206
7/15/2016 18:10:00,0.23,0.23,0.22,0.22,528043
7/18/2016 18:10:00,0.22,0.24,0.2,0.22,1296580
7/19/2016 18:10:00,0.22,0.24,0.22,0.23,621095
7/20/2016 18:10:00,0.23,0.23,0.22,0.23,377048
7/21/2016 18:10:00,0.23,0.23,0.22,0.22,378658
7/22/2016 18:10:00,0.23,0.23,0.21,0.22,350752
7/25/2016 18:10:00,0.22,0.23,0.22,0.22,241137
7/26/2016 18:10:00,0.22,0.23,0.22,0.22,476918
7/27/2016 18:10:00,0.22,0.23,0.22,0.22,451321
7/28/2016 18:10:00,0.22,0.23,0.22,0.22,347003
7/29/2016 18:10:00,0.22,0.22,0.22,0.22,300185
8/1/2016 18:10:00,0.23,0.23,0.22,0.23,271588
8/2/2016 18:10:00,0.22,0.23,0.22,0.22,141287
8/3/2016 18:10:00,0.22,0.22,0.21,0.22,245655
8/4/2016 18:10:00,0.22,0.22,0.2,0.21,384216
8/5/2016 18:10:00,0.21,0.22,0.21,0.21,1077498
8/8/2016 18:10:00,0.21,0.22,0.21,0.22,472492
8/9/2016 18:10:00,0.22,0.22,0.21,0.21,376388
8/10/2016 18:10:00,0.21,0.21,0.21,0.21,296629
8/11/2016 18:10:00,0.21,0.21,0.21,0.21,158891
8/12/2016 18:10:00,0.21,0.21,0.2,0.21,216368
8/15/2016 18:10:00,0.21,0.22,0.21,0.21,289289
8/16/2016 18:10:00,0.21,0.21,0.2,0.2,175137
8/17/2016 18:10:00,0.21,0.21,0.2,0.2,277581
8/18/2016 18:10:00,0.21,0.21,0.2,0.2,180491
8/19/2016 18:10:00,0.2,0.2,0.2,0.2,144154
8/22/2016 18:10:00,0.2,0.2,0.2,0.2,201547
8/23/2016 18:10:00,0.2,0.2,0.19,0.19,567517
8/24/2016 18:10:00,0.18,0.19,0.18,0.19,393068
8/25/2016 18:10:00,0.19,0.19,0.18,0.19,516331
8/26/2016 18:10:00,0.19,0.19,0.18,0.19,123278
8/29/2016 18:10:00,0.18,0.19,0.18,0.19,742560
8/31/2016 18:10:00,0.19,0.19,0.18,0.18,331677
9/1/2016 18:10:00,0.18,0.19,0.18,0.18,554078
9/2/2016 18:10:00,0.18,0.19,0.18,0.18,338286
9/5/2016 18:10:00,0.18,0.18,0.18,0.18,250672
9/6/2016 18:10:00,0.18,0.18,0.18,0.18,204448
9/7/2016 18:10:00,0.18,0.21,0.18,0.21,10268682
9/8/2016 18:10:00,0.21,0.23,0.2,0.2,11216506
9/9/2016 18:10:00,0.2,0.2,0.19,0.19,2534879
9/16/2016 18:10:00,0.19,0.2,0.19,0.19,4179598
9/19/2016 18:10:00,0.19,0.2,0.19,0.19,1759929
9/20/2016 18:10:00,0.19,0.19,0.18,0.19,2180198
9/21/2016 18:10:00,0.19,0.19,0.18,0.18,1724778
9/22/2016 18:10:00,0.19,0.19,0.18,0.19,1047108
9/23/2016 18:10:00,0.19,0.19,0.19,0.19,2040391
9/26/2016 18:10:00,0.18,0.18,0.18,0.18,1689151
9/27/2016 18:10:00,0.18,0.19,0.18,0.18,3237181
9/28/2016 18:10:00,0.18,0.18,0.18,0.18,1746776
9/29/2016 18:10:00,0.18,0.18,0.18,0.18,1228630
9/30/2016 18:10:00,0.18,0.18,0.17,0.18,1874293
10/3/2016 18:10:00,0.18,0.18,0.17,0.17,1817368
10/4/2016 18:10:00,0.18,0.18,0.17,0.17,980283
10/5/2016 18:10:00,0.18,0.2,0.18,0.18,9058277
10/6/2016 18:10:00,0.18,0.18,0.18,0.18,1731570
10/7/2016 18:10:00,0.18,0.18,0.18,0.18,1979430
10/10/2016 18:10:00,0.18,0.18,0.18,0.18,955945
10/11/2016 18:10:00,0.18,0.18,0.18,0.18,917202
10/12/2016 18:10:00,0.18,0.18,0.18,0.18,1633834
10/13/2016 18:10:00,0.18,0.18,0.17,0.17,1002947
10/14/2016 18:10:00,0.18,0.18,0.18,0.18,3094071
10/17/2016 18:10:00,0.18,0.18,0.17,0.17,3912566
10/18/2016 18:10:00,0.18,0.18,0.17,0.18,2643355
10/19/2016 18:10:00,0.18,0.18,0.17,0.17,3410949
10/20/2016 18:10:00,0.17,0.18,0.17,0.18,1415583
10/21/2016 18:10:00,0.18,0.18,0.18,0.18,575073
10/24/2016 18:10:00,0.18,0.18,0.18,0.18,1365020
10/25/2016 18:10:00,0.18,0.18,0.18,0.18,1542679
10/26/2016 18:10:00,0.18,0.18,0.18,0.18,1853600
10/27/2016 18:10:00,0.18,0.18,0.18,0.18,2389818
10/28/2016 18:10:00,0.18,0.18,0.18,0.18,988644
10/31/2016 18:10:00,0.18,0.18,0.18,0.18,772801
11/1/2016 18:10:00,0.18,0.18,0.17,0.17,4387607
11/2/2016 18:10:00,0.17,0.17,0.17,0.17,738319
11/3/2016 18:10:00,0.17,0.18,0.17,0.17,1036325
11/4/2016 18:10:00,0.17,0.17,0.16,0.17,1065351
11/7/2016 18:10:00,0.17,0.17,0.17,0.17,661981
11/8/2016 18:10:00,0.17,0.17,0.17,0.17,685427
11/9/2016 18:10:00,0.16,0.17,0.16,0.17,856852
11/10/2016 18:10:00,0.17,0.18,0.17,0.17,2973547
11/11/2016 18:10:00,0.17,0.18,0.17,0.18,2086090
11/14/2016 18:10:00,0.18,0.18,0.18,0.18,1438675
11/15/2016 18:10:00,0.18,0.18,0.17,0.18,954683
11/16/2016 18:10:00,0.18,0.18,0.17,0.17,1708564
11/17/2016 18:10:00,0.17,0.18,0.17,0.17,1592448
11/18/2016 18:10:00,0.17,0.19,0.17,0.18,25587220
11/21/2016 18:10:00,0.18,0.18,0.18,0.18,5509471
11/22/2016 18:10:00,0.18,0.19,0.18,0.19,28248697
11/23/2016 18:10:00,0.19,0.2,0.19,0.2,44092055
11/24/2016 18:10:00,0.19,0.2,0.19,0.19,13776689
11/25/2016 18:10:00,0.19,0.2,0.19,0.19,8052716
11/28/2016 18:10:00,0.19,0.21,0.18,0.18,39411731
11/29/2016 18:10:00,0.18,0.19,0.18,0.19,15952049
11/30/2016 18:10:00,0.19,0.19,0.18,0.18,6053650
12/1/2016 18:10:00,0.18,0.18,0.18,0.18,7619684
12/2/2016 18:10:00,0.18,0.18,0.17,0.18,6597514
12/5/2016 18:10:00,0.18,0.19,0.18,0.18,6397684
12/6/2016 18:10:00,0.18,0.19,0.18,0.19,5353551
12/7/2016 18:10:00,0.19,0.19,0.19,0.19,7577537
12/8/2016 18:10:00,0.19,0.2,0.19,0.19,9452791
12/9/2016 18:10:00,0.2,0.2,0.19,0.2,6093337
12/12/2016 18:10:00,0.2,0.2,0.19,0.2,7188474
12/13/2016 18:10:00,0.2,0.21,0.2,0.2,8426797
12/14/2016 18:10:00,0.21,0.21,0.2,0.21,10827456
12/15/2016 18:10:00,0.21,0.22,0.21,0.22,12730275
12/16/2016 18:10:00,0.22,0.23,0.22,0.22,15546529
12/19/2016 18:10:00,0.22,0.22,0.22,0.22,7691203
12/20/2016 18:10:00,0.22,0.23,0.22,0.23,14218635
12/21/2016 18:10:00,0.24,0.25,0.24,0.25,23625627
12/22/2016 18:10:00,0.25,0.25,0.24,0.25,14215300
12/23/2016 18:10:00,0.25,0.25,0.24,0.25,12673060
12/26/2016 18:10:00,0.26,0.26,0.26,0.26,7026553
12/27/2016 18:10:00,0.26,0.27,0.26,0.26,7567044
12/28/2016 18:10:00,0.26,0.27,0.26,0.27,11249094
12/29/2016 18:10:00,0.27,0.27,0.26,0.27,8305254
12/30/2016 18:10:00,0.27,0.27,0.27,0.27,3472168
1/2/2017 18:10:00,0.27,0.27,0.27,0.27,7155455
1/3/2017 18:10:00,0.28,0.28,0.27,0.28,5883702
1/4/2017 18:10:00,0.28,0.28,0.26,0.26,14086325
1/5/2017 18:10:00,0.26,0.27,0.26,0.27,5897770
1/6/2017 18:10:00,0.27,0.28,0.27,0.27,5994968
1/9/2017 18:10:00,0.28,0.29,0.27,0.29,11316060
1/10/2017 18:10:00,0.29,0.3,0.28,0.29,9846826
1/11/2017 18:10:00,0.29,0.29,0.28,0.29,4535718
1/12/2017 18:10:00,0.29,0.29,0.29,0.29,7548259
1/13/2017 18:10:00,0.29,0.3,0.29,0.3,6481379
1/16/2017 18:10:00,0.3,0.3,0.3,0.3,5072905
1/17/2017 18:10:00,0.3,0.3,0.3,0.3,2645534
1/18/2017 18:10:00,0.3,0.3,0.29,0.29,3066504
1/19/2017 18:10:00,0.29,0.29,0.28,0.29,2658539
1/20/2017 18:10:00,0.29,0.3,0.29,0.3,3463334
1/23/2017 18:10:00,0.3,0.3,0.3,0.3,2423460
1/24/2017 18:10:00,0.3,0.3,0.29,0.3,2415780
1/25/2017 18:10:00,0.3,0.3,0.29,0.29,1144983
1/26/2017 18:10:00,0.3,0.3,0.29,0.29,1379597
1/27/2017 18:10:00,0.29,0.29,0.29,0.29,2093078
1/30/2017 18:10:00,0.29,0.3,0.29,0.29,1275990
1/31/2017 18:10:00,0.3,0.3,0.29,0.29,1680973
2/1/2017 18:10:00,0.29,0.29,0.29,0.29,1299546
2/2/2017 18:10:00,0.29,0.29,0.28,0.29,3697296
2/3/2017 18:10:00,0.29,0.29,0.28,0.28,1300163
2/6/2017 18:10:00,0.28,0.29,0.27,0.27,5943292
2/7/2017 18:10:00,0.28,0.3,0.27,0.29,6862244
2/8/2017 18:10:00,0.29,0.29,0.29,0.29,1748074
2/9/2017 18:10:00,0.29,0.3,0.29,0.29,1789786
2/10/2017 18:10:00,0.29,0.31,0.29,0.31,11169873
2/13/2017 18:10:00,0.31,0.32,0.31,0.31,7180984
2/14/2017 18:10:00,0.31,0.32,0.28,0.31,3356648
2/15/2017 18:10:00,0.31,0.32,0.31,0.31,2641301
2/16/2017 18:10:00,0.32,0.33,0.32,0.32,5675513
2/17/2017 18:10:00,0.33,0.33,0.32,0.32,1798458
